cokey,mrulekey,mrulename,seqnum,rulekey,rulename,ruledepth,interpll,interpllc,interplr,interplrc,interphr,interphrc,interphh,interphhc,nullpropdatabool,defpropdatabool,incpropdatabool,cointerpkey
22074068,66647,DHS - Emergency Animal Mortality Disposal by Shallow Burial,0,66647,DHS - Emergency Animal Mortality Disposal by Shallow Burial,0,0.715,Moderately limited,0.715,Moderately limited,0.715,Moderately limited,0.715,Moderately limited,0,0,0,1572074588
22074068,70153,ENG - Unlined Retention Systems,1,33411,SWM - Retention System Slope and Stability,1,0.121,Slope,0.586,Slope,0.586,Slope,0.971,Slope,0,0,0,1572074589
22074068,20791,DHS - Potential for Radioactive Sequestration,1,20793,Sequestration Organic Surface,1,0.496,Sequestration due to fertility effects,0.981,Sequestration due to fertility effects,0.981,Sequestration due to fertility effects,0.996,Sequestration due to fertility effects,0,0,0,1572074590
22074068,49927,"WMS - Irrigation, Micro (subsurface drip)",1,57995,WMS - LEP thickest layer to 100cm or above restriction,1,0,No shrink-swell (LEP <3),0.376,Shrink-swell (LEP 3-6),0.376,Shrink-swell (LEP 3-6),0.997,Shrink-swell (LEP 3-6),0,0,0,1572074591
22074068,66647,DHS - Emergency Animal Mortality Disposal by Shallow Burial,1,428,"Wet, Ground Water Near the Surface (105 - 150cm)",1,0.715,Depth to saturated zone,0.715,Depth to saturated zone,0.715,Depth to saturated zone,0.715,Depth to saturated zone,0,0,0,1572074592
22074068,70153,ENG - Unlined Retention Systems,2,33413,SWM - Unlined Retention System Water Table,1,0.533,Insufficient groundwater,0.533,Insufficient groundwater,0.533,Insufficient groundwater,0.533,Insufficient groundwater,0,0,0,1572074593
22074068,20791,DHS - Potential for Radioactive Sequestration,2,20814,Sequestration Clay Content,1,1,Adsorption by clay,0.969,Adsorption by clay,0.969,Adsorption by clay,0,Low adsorption by clay,0,0,0,1572074594
22074068,63746,FOR - Windthrow Hazard,1,63738,Windthrow Hillslope Rating,1,1,Hillslope position,1,Hillslope position,1,Hillslope position,1,Hillslope position,0,0,0,1572074595
22074068,66647,DHS - Emergency Animal Mortality Disposal by Shallow Burial,2,66648,Slope 6  to > 15%,1,0,No slope limitation,0.025,Slope,0.025,Slope,0.222,Slope,0,0,0,1572074596
22074068,70153,ENG - Unlined Retention Systems,3,33410,SWM - Retention System Installation Water Table Depth,1,0.095,Wetness interferes with installation,0.095,Wetness interferes with installation,0.095,Wetness interferes with installation,0.095,Wetness interferes with installation,0,0,0,1572074597
22074068,20791,DHS - Potential for Radioactive Sequestration,3,20817,Sequestration Material Loss Potential,1,0.001,Loses material,0.003,Loses material,0.003,Loses material,0.005,Loses material,0,0,0,1572074598
22074068,58534,FOR (USFS) - Road Construction/Maintenance (Natural Surface),0,58534,FOR (USFS) - Road Construction/Maintenance (Natural Surface),0,0,Poorly suited,0,Poorly suited,0,Poorly suited,0,Poorly suited,0,0,0,1572074599
22074068,66646,DHS - Emergency Land Disposal of Milk,0,66646,DHS - Emergency Land Disposal of Milk,0,0,Not limited,0.296,Slightly limited,0.296,Slightly limited,1,Very limited,0,0,0,1572074600
22074068,70153,ENG - Unlined Retention Systems,4,26956,SWM - Vegetation Establishment Difficulty,1,0.052,Vegetation establishment,0.052,Vegetation establishment,0.052,Vegetation establishment,0.1,Vegetation establishment,0,0,0,1572074601
22074068,20309,"DHS - Rubble and Debris Disposal, Large-Scale Event",0,20309,"DHS - Rubble and Debris Disposal, Large-Scale Event",0,1,Severely limited,1,Severely limited,1,Severely limited,1,Severely limited,0,0,0,1572074602
22074068,58534,FOR (USFS) - Road Construction/Maintenance (Natural Surface),1,56158,"USFS Region 4, Native Surface Roads - Slope and AASHTO GI",1,0,Soil strength,0,Soil strength,0,Soil strength,0,Soil strength,0,0,0,1572074603
22074068,66646,DHS - Emergency Land Disposal of Milk,1,66652,Percolation < 1.4 um/sec to 50 cm,1,0,Ksat not restrictive,0.296,Slow water movement,0.296,Slow water movement,1,Slow water movement,0,0,0,1572074604
22074068,670,FOR - Hand Planting Suitability,0,670,FOR - Hand Planting Suitability,0,0,Well suited,0.5,Moderately suited,0.5,Moderately suited,0.5,Moderately suited,0,0,0,1572074605
22074068,20309,"DHS - Rubble and Debris Disposal, Large-Scale Event",1,19895,Ground Water Within 200 cm of the Surface,1,1,Wetness,1,Wetness,1,Wetness,1,Wetness,0,0,0,1572074606
22074068,58534,FOR (USFS) - Road Construction/Maintenance (Natural Surface),2,56154,"USFS Region 4, Native Surface Roads - Slope and LEP",1,0.628,Shrink-swell,0.628,Shrink-swell,0.628,Shrink-swell,0.628,Shrink-swell,0,0,0,1572074607
22074068,20472,DHS - Suitability for Composting Medium and Final Cover,0,20472,DHS - Suitability for Composting Medium and Final Cover,0,0.638,Fair,0.765,Fair,0.765,Fair,0.865,Fair,0,0,0,1572074608
22074068,670,FOR - Hand Planting Suitability,1,25121,"Stickiness Limitation (4), Revised",1,0,Stickiness,0.5,Stickiness; high plasticity index,0.5,Stickiness; high plasticity index,0.5,Stickiness; high plasticity index,0,0,0,1572074609
22074068,20309,"DHS - Rubble and Debris Disposal, Large-Scale Event",2,23660,Dust PM10 and PM2.5 Generation,1,0.042,Dusty,0.042,Dusty,0.042,Dusty,0.042,Dusty,0,0,0,1572074610
22074068,58534,FOR (USFS) - Road Construction/Maintenance (Natural Surface),3,58535,"USFS Region 4, Native Surface Roads - Water Table v2",1,0.676,Depth to water table,0.676,Depth to water table,0.676,Depth to water table,1,Depth to water table,0,0,0,1572074611
22074068,20472,DHS - Suitability for Composting Medium and Final Cover,1,20474,Clay and OM Content WTD_AVG to 100cm,1,0.638,Clay content,0.765,Clay content,0.765,Clay content,0.865,Clay content,0,0,0,1572074612
22074068,63742,FOR - Mechanical Planting Suitability,0,63742,FOR - Mechanical Planting Suitability,0,0.002,Moderately suited,0.154,Moderately suited,0.154,Moderately suited,0.358,Moderately suited,0,0,0,1572074613
22074068,20309,"DHS - Rubble and Debris Disposal, Large-Scale Event",3,25797,"Clayey 30-200cm, Moisture Modified, Catastrophic Events",1,0,Not clayey,0.013,Clay content,0.013,Clay content,0.096,Clay content,0,0,0,1572074614
22074068,825,"GRL - Fencing, Post Depth =<24 inches",0,825,"GRL - Fencing, Post Depth =<24 inches",0,0.5,Limited,1,Very limited,1,Very limited,1,Very limited,1,1,0,1572074615
22074068,10345,ENG - Construction Materials; Topsoil,0,10345,ENG - Construction Materials; Topsoil,0,0.5,Fair,0.765,Fair,0.765,Fair,1,Good,0,0,0,1572074616
22074068,63742,FOR - Mechanical Planting Suitability,1,61437,Stickiness Limitation (4) (Updated),1,0,Stickiness,0.154,Stickiness; high plasticity index,0.154,Stickiness; high plasticity index,0.358,Stickiness; high plasticity index,0,0,0,1572074617
22074068,20309,"DHS - Rubble and Debris Disposal, Large-Scale Event",4,25796,"Unstable Excavation Walls, Catastrophic Events",1,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0,0,0,1572074618
22074068,825,"GRL - Fencing, Post Depth =<24 inches",1,855,GRL-Shrink-Swell of Thickest Layer Within 0-24 inches),1,0.32,Shrink-swell,1,Shrink-swell,1,Shrink-swell,1,Shrink-swell,0,0,0,1572074619
22074068,10345,ENG - Construction Materials; Topsoil,1,20948,"Clay and OM Content Thickest Layer to 40 inches, revised",1,0.5,Too clayey,0.765,Too clayey,0.765,Too clayey,1,Not too clayey,0,0,0,1572074620
22074068,63742,FOR - Mechanical Planting Suitability,2,61430,Slope Limitation (<5% to >35%),1,0.002,Slope,0.112,Slope,0.112,Slope,0.304,Slope,0,0,0,1572074621
22074068,20468,DHS - Site for Composting Facility - Subsurface,0,20468,DHS - Site for Composting Facility - Subsurface,0,0.903,Somewhat limited,0.903,Somewhat limited,0.903,Somewhat limited,0.903,Somewhat limited,0,0,0,1572074622
22074068,825,"GRL - Fencing, Post Depth =<24 inches",2,857,GRL-Potential Frost Action = High,1,0.5,High potential frost action,0.5,High potential frost action,0.5,High potential frost action,0.5,High potential frost action,0,0,0,1572074623
22074068,398,ENG - Local Roads and Streets,0,398,ENG - Local Roads and Streets,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1572074624
22074068,63744,FOR - Mechanical Site Preparation (Surface),0,63744,FOR - Mechanical Site Preparation (Surface),0,0,Well suited,0,Well suited,0,Well suited,0,Well suited,0,0,0,1572074625
22074068,20468,DHS - Site for Composting Facility - Subsurface,1,20465,Depth to Saturation (100-200cm),1,0.903,Wetness,0.903,Wetness,0.903,Wetness,0.903,Wetness,0,0,0,1572074626
22074068,825,"GRL - Fencing, Post Depth =<24 inches",3,826,"GRL-Too Clayey, 0-24 inches",1,0.099,18 to 45% Clay,0.464,18 to 45% Clay,0.464,18 to 45% Clay,0.726,18 to 45% Clay,0,0,0,1572074627
22074068,398,ENG - Local Roads and Streets,1,399,Potential Frost Action > Low,1,1,Frost action,1,Frost action,1,Frost action,1,Frost action,0,0,0,1572074628
22074068,25195,MIL - Trafficability Veh. Type 1 1-pass wet season (DOD),0,25195,MIL - Trafficability Veh. Type 1 1-pass wet season (DOD),0,0.85,Good,0.85,Good,0.85,Good,0.85,Good,0,0,0,1572074629
22074068,20468,DHS - Site for Composting Facility - Subsurface,2,20487,Precipitation,1,0.049,Low precipitation,0.065,Low precipitation,0.065,Low precipitation,0.078,Low precipitation,0,0,0,1572074630
22074068,25190,MIL - Bivouac Areas (DOD),0,25190,MIL - Bivouac Areas (DOD),0,0,Not limited,0.145,Somewhat limited,0.145,Somewhat limited,0.405,Somewhat limited,0,0,0,1572074631
22074068,398,ENG - Local Roads and Streets,2,25890,Strength (AASHTO Group Index Weighted Average (25-100cm)),1,0.68,Low strength,1,Low strength,1,Low strength,1,Low strength,0,0,0,1572074632
22074068,25195,MIL - Trafficability Veh. Type 1 1-pass wet season (DOD),1,25676,"MIL - Slipperiness Veh. 1,2 wet season, Revised",1,0.85,Slippery,0.85,Slippery,0.85,Slippery,0.85,Slippery,0,0,0,1572074633
22074068,20468,DHS - Site for Composting Facility - Subsurface,3,20488,Temperature,1,0.057,Extreme soil temperatures,0.057,Extreme soil temperatures,0.057,Extreme soil temperatures,0.057,Extreme soil temperatures,0,0,0,1572074634
22074068,25190,MIL - Bivouac Areas (DOD),1,41905,Ksat Minimum 0.42 to 4.2 um/sec; 0 to 100cm,1,0,Water movent adequate,0.145,Slow water movement,0.145,Slow water movement,0.388,Slow water movement,0,0,0,1572074635
22074068,398,ENG - Local Roads and Streets,3,23803,Shrink-Swell (LEP WTD_AVG 25-100cm or Bedrock),1,0.373,Shrink-swell,0.373,Shrink-swell,0.373,Shrink-swell,0.373,Shrink-swell,0,0,0,1572074636
22074068,25195,MIL - Trafficability Veh. Type 1 1-pass wet season (DOD),2,25660,"MIL - Soil Strength Veh-1, VCI-1 wet season, Revised",1,0.99,Low strength,0.99,Low strength,0.99,Low strength,0.99,Low strength,0,0,0,1572074637
22074068,20468,DHS - Site for Composting Facility - Subsurface,4,25796,"Unstable Excavation Walls, Catastrophic Events",1,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0,0,0,1572074638
22074068,25191,MIL - Excavations Crew-Served Weapon Fighting Position (DOD),0,25191,MIL - Excavations Crew-Served Weapon Fighting Position (DOD),0,0.01,Somewhat limited,0.01,Somewhat limited,0.01,Somewhat limited,0.041,Somewhat limited,0,0,0,1572074639
22074068,57992,Farm and Garden Composting Facility - Surface,0,57992,Farm and Garden Composting Facility - Surface,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1572074640
22074068,25195,MIL - Trafficability Veh. Type 1 1-pass wet season (DOD),3,34614,MIL - Slope Military Vehicle Type 1 & 2,1,0.984,Slope,0.99,Slope,0.99,Slope,0.995,Slope,0,0,0,1572074641
22074068,20382,DHS - Suitability for Clay Liner Material,0,20382,DHS - Suitability for Clay Liner Material,0,0,Poor,0.089,Fair,0.089,Fair,0.097,Fair,0,0,0,1572074642
22074068,25191,MIL - Excavations Crew-Served Weapon Fighting Position (DOD),1,23768,"Unstable Excavation Walls, revised",1,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0,0,0,1572074643
22074068,57992,Farm and Garden Composting Facility - Surface,1,20467,"Soil Strength (AASHTO Group Index, 0-50cm)",1,1,Low strength,1,Low strength,1,Low strength,1,Low strength,0,0,0,1572074644
22074068,25197,MIL - Trafficability Veh. Type 1 dry season (DOD),0,25197,MIL - Trafficability Veh. Type 1 dry season (DOD),0,0.984,Excellent,0.99,Excellent,0.99,Excellent,0.995,Excellent,0,0,0,1572074645
22074068,20382,DHS - Suitability for Clay Liner Material,1,20506,Hard to Pack Subrule,1,0,Hard to pack,0.089,Hard to pack,0.089,Hard to pack,0.354,Hard to pack,0,0,0,1572074646
22074068,25192,MIL - Excavations for Individual Fighting Position (DOD),0,25192,MIL - Excavations for Individual Fighting Position (DOD),0,0,Not limited,0,Not limited,0,Not limited,0,Not limited,0,0,0,1572074647
22074068,57992,Farm and Garden Composting Facility - Surface,2,20466,"Slope 3 to 8 percent, Limitation",1,0.4,Slope,0.8,Slope,0.8,Slope,1,Slope,0,0,0,1572074648
22074068,25197,MIL - Trafficability Veh. Type 1 dry season (DOD),1,34614,MIL - Slope Military Vehicle Type 1 & 2,1,0.984,Slope,0.99,Slope,0.99,Slope,0.995,Slope,0,0,0,1572074649
22074068,20382,DHS - Suitability for Clay Liner Material,2,20388,Depth to Saturation,1,0.097,Wetness,0.097,Wetness,0.097,Wetness,0.097,Wetness,0,0,0,1572074650
22074068,25193,MIL - Excavations for Vehicle Fighting Position (DOD),0,25193,MIL - Excavations for Vehicle Fighting Position (DOD),0,0.208,Somewhat limited,0.208,Somewhat limited,0.208,Somewhat limited,0.208,Somewhat limited,0,0,0,1572074651
22074068,57992,Farm and Garden Composting Facility - Surface,3,20487,Precipitation,1,0.049,Low precipitation,0.065,Low precipitation,0.065,Low precipitation,0.078,Low precipitation,0,0,0,1572074652
22074068,25204,MIL - Trafficability Veh. Type 4 1-pass wet season (DOD),0,25204,MIL - Trafficability Veh. Type 4 1-pass wet season (DOD),0,0.85,Good,0.85,Good,0.85,Good,0.85,Good,0,0,0,1572074653
22074068,20382,DHS - Suitability for Clay Liner Material,3,20387,"Slope 3 to 8 percent, suitability",1,0,Slope,0.2,Slope,0.2,Slope,0.6,Slope,0,0,0,1572074654
22074068,25193,MIL - Excavations for Vehicle Fighting Position (DOD),1,34345,Depth to Water Table 0 to 180cm,1,0.208,Depth to saturated zone,0.208,Depth to saturated zone,0.208,Depth to saturated zone,0.208,Depth to saturated zone,0,0,0,1572074655
22074068,57992,Farm and Garden Composting Facility - Surface,4,20488,Temperature,1,0.057,Extreme soil temperatures,0.057,Extreme soil temperatures,0.057,Extreme soil temperatures,0.057,Extreme soil temperatures,0,0,0,1572074656
22074068,25204,MIL - Trafficability Veh. Type 4 1-pass wet season (DOD),1,25683,"MIL - Slipperiness Veh. 3,4 wet season, Revised",1,0.85,Slippery,0.85,Slippery,0.85,Slippery,0.85,Slippery,0,0,0,1572074657
22074068,20382,DHS - Suitability for Clay Liner Material,4,20446,Area Reclaim Subrule,1,0.8,Area reclaim difficulty,0.896,Area reclaim difficulty,0.896,Area reclaim difficulty,0.896,Area reclaim difficulty,0,0,0,1572074658
22074068,25193,MIL - Excavations for Vehicle Fighting Position (DOD),2,23768,"Unstable Excavation Walls, revised",1,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0,0,0,1572074659
22074068,70142,FOR - Drought Vulnerable Soils,0,70142,FOR - Drought Vulnerable Soils,0,0.223,Somewhat drought vulnerable,0.223,Somewhat drought vulnerable,0.223,Somewhat drought vulnerable,0.223,Somewhat drought vulnerable,0,0,0,1572074660
22074068,25204,MIL - Trafficability Veh. Type 4 1-pass wet season (DOD),2,25666,"MIL - Soil Strength Veh-4, VCI-1 wet season, Revised",1,0.96,Low strength,0.96,Low strength,0.96,Low strength,0.96,Low strength,0,0,0,1572074661
22074068,10324,ENG - Construction Materials; Gravel Source,0,10324,ENG - Construction Materials; Gravel Source,0,0,Poor,0,Poor,0,Poor,0,Poor,0,0,0,1572074662
22074068,25194,MIL - Helicopter Landing Zones (DOD),0,25194,MIL - Helicopter Landing Zones (DOD),0,0.4,Somewhat limited,0.8,Somewhat limited,0.8,Somewhat limited,1,Very limited,0,0,0,1572074663
22074068,70142,FOR - Drought Vulnerable Soils,1,70145,"Perudic Climate, Drought",1,1,Not perudic,1,Not perudic,1,Not perudic,1,Not perudic,0,0,0,1572074664
22074068,25204,MIL - Trafficability Veh. Type 4 1-pass wet season (DOD),3,41913,"MIL - Slope Military Vehicle Type 3, 4 & 5",1,0.975,Slope,0.985,Slope,0.985,Slope,0.992,Slope,0,0,0,1572074665
22074068,10324,ENG - Construction Materials; Gravel Source,1,22954,"Gravel Bottom Layer, Cemented",1,0,Bottom layer,0,Bottom layer,0,Bottom layer,0,Bottom layer,0,0,0,1572074666
22074068,25194,MIL - Helicopter Landing Zones (DOD),1,25216,Slopes 3 to 8%,1,0.4,Slope,0.8,Slope,0.8,Slope,1,Slope,0,0,0,1572074667
22074068,70142,FOR - Drought Vulnerable Soils,2,70144,"Subirrigation, Drought",1,0.942,Somewhat subirrigated,0.942,Somewhat subirrigated,0.942,Somewhat subirrigated,1,Not subirrigated,0,0,0,1572074668
22074068,25206,MIL - Trafficability Veh. Type 4 dry season (DOD),0,25206,MIL - Trafficability Veh. Type 4 dry season (DOD),0,0.975,Excellent,0.985,Excellent,0.985,Excellent,0.992,Excellent,0,0,0,1572074669
22074068,10324,ENG - Construction Materials; Gravel Source,2,22955,"Gravel Thickest Layer, Cemented",1,0,Thickest layer,0,Thickest layer,0,Thickest layer,0,Thickest layer,0,0,0,1572074670
22074068,25207,MIL - Trafficability Veh. Type 5 1-pass wet season (DOD),0,25207,MIL - Trafficability Veh. Type 5 1-pass wet season (DOD),0,0.85,Good,0.85,Good,0.85,Good,0.85,Good,0,0,0,1572074671
22074068,70142,FOR - Drought Vulnerable Soils,3,70140,Precipitation Deficit,1,0.23,Somewhat dry climate,0.23,Somewhat dry climate,0.23,Somewhat dry climate,0.23,Somewhat dry climate,0,0,0,1572074672
22074068,25206,MIL - Trafficability Veh. Type 4 dry season (DOD),1,41913,"MIL - Slope Military Vehicle Type 3, 4 & 5",1,0.975,Slope,0.985,Slope,0.985,Slope,0.992,Slope,0,0,0,1572074673
22074068,989,ENG - Daily Cover for Landfill,0,989,ENG - Daily Cover for Landfill,0,0.042,Somewhat limited,0.042,Somewhat limited,0.042,Somewhat limited,0.287,Somewhat limited,0,0,0,1572074674
22074068,25207,MIL - Trafficability Veh. Type 5 1-pass wet season (DOD),1,25687,"MIL - Slipperiness Veh. 5,6,7 wet season, Revised",1,0.85,Slippery,0.85,Slippery,0.85,Slippery,0.85,Slippery,0,0,0,1572074675
22074068,70142,FOR - Drought Vulnerable Soils,4,70143,"Water Gathering Surface, Drought",1,0.067,Somewhat water gathering,0.067,Somewhat water gathering,0.067,Somewhat water gathering,0.067,Somewhat water gathering,0,0,0,1572074676
22074068,25211,MIL - Trafficability Veh. Type 6 50-passes wet season (DOD),0,25211,MIL - Trafficability Veh. Type 6 50-passes wet season (DOD),0,0.79,Good,0.79,Good,0.79,Good,0.79,Good,0,0,0,1572074677
22074068,989,ENG - Daily Cover for Landfill,1,37191,"Clay Content 25 to 180cm, Weighted Average",1,0,Not clay textured,0.041,Too clayey,0.041,Too clayey,0.287,Too clayey,0,0,0,1572074678
